Station_Name,Report_Date,Latitude,Longitude,Total_Entering,Total_Exiting,Entering_Percent_Change,Exiting_Percent_Change
12th St/Oakland City Center,2020-01-01,37.803585,-122.271663,321539,320423,,
12th St/Oakland City Center,2020-02-01,37.803585,-122.271663,297540,297382,-0.074637913285791155,-0.071908071517962191
12th St/Oakland City Center,2020-03-01,37.803585,-122.271663,140197,142215,-0.52881293271492913,-0.52177670470976723
12th St/Oakland City Center,2020-04-01,37.803585,-122.271663,18743,20794,-0.86630955013302713,-0.853784762507471
12th St/Oakland City Center,2020-05-01,37.803585,-122.271663,21363,22685,0.13978551992743957,0.090939694142541119
12th St/Oakland City Center,2020-06-01,37.803585,-122.271663,28859,29952,0.35088704769929319,0.32034383954154727
12th St/Oakland City Center,2020-07-01,37.803585,-122.271663,31814,33271,0.10239440036037285,0.11081063034188034
12th St/Oakland City Center,2020-08-01,37.803585,-122.271663,30941,32485,-0.027440749355629596,-0.023624177211385291
12th St/Oakland City Center,2020-09-01,37.803585,-122.271663,31680,32374,0.023884166639733688,-0.0034169616746190551
12th St/Oakland City Center,2020-10-01,37.803585,-122.271663,36641,37638,0.15659722222222222,0.16259961697658615
12th St/Oakland City Center,2020-11-01,37.803585,-122.271663,32798,33633,-0.10488250866515651,-0.10640841702534673
12th St/Oakland City Center,2020-12-01,37.803585,-122.271663,29899,31380,-0.088389535947313858,-0.066987779859066982
12th St/Oakland City Center,2021-01-01,37.803585,-122.271663,27587,28905,-0.077327000903040233,-0.0788718929254302
12th St/Oakland City Center,2021-02-01,37.803585,-122.271663,29238,30784,0.059847029397904809,0.0650060543158623
12th St/Oakland City Center,2021-03-01,37.803585,-122.271663,37742,38439,0.29085436760380329,0.2486681392931393
12th St/Oakland City Center,2021-04-01,37.803585,-122.271663,41420,41103,0.097451115468178681,0.069304612502926716
12th St/Oakland City Center,2021-05-01,37.803585,-122.271663,44183,45378,0.066706904876871073,0.10400700678782571
12th St/Oakland City Center,2021-06-01,37.803585,-122.271663,53388,54180,0.20833804857071725,0.1939706465688219
12th St/Oakland City Center,2021-07-01,37.803585,-122.271663,60454,61042,0.13235183936465122,0.12665190107050572
12th St/Oakland City Center,2021-08-01,37.803585,-122.271663,64688,66242,0.070036722135838822,0.085187248124242332
12th St/Oakland City Center,2021-09-01,37.803585,-122.271663,72481,73984,0.12047056641108088,0.11687449050451375
12th St/Oakland City Center,2021-10-01,37.803585,-122.271663,74960,76700,0.0342020667485272,0.0367106401384083
12th St/Oakland City Center,2021-11-01,37.803585,-122.271663,72185,74009,-0.037019743863393809,-0.035084745762711866
12th St/Oakland City Center,2021-12-01,37.803585,-122.271663,69370,71647,-0.038997021541871582,-0.031915037360321044
16th St/Mission,2020-01-01,37.765049,-122.419695,316194,318987,,
16th St/Mission,2020-02-01,37.765049,-122.419695,305737,308105,-0.033071468781823814,-0.034114242900180884
16th St/Mission,2020-03-01,37.765049,-122.419695,139754,143150,-0.5428947101593854,-0.53538566397818921
16th St/Mission,2020-04-01,37.765049,-122.419695,25118,24948,-0.82026990282925716,-0.825721271393643
16th St/Mission,2020-05-01,37.765049,-122.419695,29145,28693,0.16032327414603073,0.15011223344556679
16th St/Mission,2020-06-01,37.765049,-122.419695,43076,42562,0.47798936352719162,0.48335831038929356
16th St/Mission,2020-07-01,37.765049,-122.419695,45927,45669,0.066185346828860625,0.07299938912645082
16th St/Mission,2020-08-01,37.765049,-122.419695,45610,45286,-0.0069022579310645156,-0.0083864328100024081
16th St/Mission,2020-09-01,37.765049,-122.419695,46691,46376,0.023700942775707081,0.024069248774455682
16th St/Mission,2020-10-01,37.765049,-122.419695,53956,53380,0.15559743847850763,0.15102639296187684
16th St/Mission,2020-11-01,37.765049,-122.419695,47435,47072,-0.12085773593298244,-0.11817159985013113
16th St/Mission,2020-12-01,37.765049,-122.419695,41569,41660,-0.12366396121007694,-0.11497280761386812
16th St/Mission,2021-01-01,37.765049,-122.419695,38834,39024,-0.065794221655560634,-0.063274123859817566
16th St/Mission,2021-02-01,37.765049,-122.419695,43222,43000,0.11299376834732451,0.1018860188601886
16th St/Mission,2021-03-01,37.765049,-122.419695,54669,53732,0.26484197862199804,0.24958139534883722
16th St/Mission,2021-04-01,37.765049,-122.419695,60022,58497,0.097916552342278071,0.088680860567259739
16th St/Mission,2021-05-01,37.765049,-122.419695,68237,67561,0.13686648228982706,0.15494811699745287
16th St/Mission,2021-06-01,37.765049,-122.419695,81629,78867,0.19625716253645384,0.1673450659404094
16th St/Mission,2021-07-01,37.765049,-122.419695,87657,85204,0.073846304622131834,0.080350463438447012
16th St/Mission,2021-08-01,37.765049,-122.419695,92123,90850,0.050948583684132472,0.066264494624665507
16th St/Mission,2021-09-01,37.765049,-122.419695,102640,100846,0.11416258697610802,0.11002751788662631
16th St/Mission,2021-10-01,37.765049,-122.419695,110438,107878,0.0759742790335152,0.069730083493643777
16th St/Mission,2021-11-01,37.765049,-122.419695,105384,104293,-0.045763233669570254,-0.033231984278536866
16th St/Mission,2021-12-01,37.765049,-122.419695,100225,99863,-0.048954300463068395,-0.042476484519574663
19th St/Oakland,2020-01-01,37.808488,-122.268641,314165,316527,,
19th St/Oakland,2020-02-01,37.808488,-122.268641,304480,307182,-0.03082774974933554,-0.02952354775422002
19th St/Oakland,2020-03-01,37.808488,-122.268641,135379,135162,-0.55537637940094586,-0.55999374963376758
19th St/Oakland,2020-04-01,37.808488,-122.268641,13980,14430,-0.89673435318624006,-0.89323922404226042
19th St/Oakland,2020-05-01,37.808488,-122.268641,16164,16251,0.15622317596566523,0.1261954261954262
19th St/Oakland,2020-06-01,37.808488,-122.268641,22286,23267,0.37874288542439988,0.43172727832133406
19th St/Oakland,2020-07-01,37.808488,-122.268641,25098,25952,0.12617786951449339,0.11539949284394206
19th St/Oakland,2020-08-01,37.808488,-122.268641,24750,25697,-0.013865646665072914,-0.009825832305795314
19th St/Oakland,2020-09-01,37.808488,-122.268641,24991,25860,0.0097373737373737373,0.0063431528972253568
19th St/Oakland,2020-10-01,37.808488,-122.268641,28964,30299,0.15897723180344925,0.17165506573859243
19th St/Oakland,2020-11-01,37.808488,-122.268641,25981,27272,-0.10298991851954149,-0.099904287270206935
19th St/Oakland,2020-12-01,37.808488,-122.268641,22876,24147,-0.11951041145452446,-0.11458638897037254
19th St/Oakland,2021-01-01,37.808488,-122.268641,21718,22470,-0.050620737891239727,-0.069449621070940493
19th St/Oakland,2021-02-01,37.808488,-122.268641,23628,24608,0.087945483009485223,0.095149087672452157
19th St/Oakland,2021-03-01,37.808488,-122.268641,30017,30551,0.27039952598611816,0.24150682704811444
19th St/Oakland,2021-04-01,37.808488,-122.268641,33091,33922,0.10240863510677282,0.11034008706752643
19th St/Oakland,2021-05-01,37.808488,-122.268641,37739,39329,0.14046115257925115,0.15939508283709686
19th St/Oakland,2021-06-01,37.808488,-122.268641,43943,48443,0.16439227324518402,0.23173739479773195
19th St/Oakland,2021-07-01,37.808488,-122.268641,50467,53986,0.14846505700566642,0.11442313646966538
19th St/Oakland,2021-08-01,37.808488,-122.268641,58183,59927,0.15289198882438029,0.11004704923498684
19th St/Oakland,2021-09-01,37.808488,-122.268641,68229,69671,0.17266211780073218,0.16259782735661721
19th St/Oakland,2021-10-01,37.808488,-122.268641,71903,73379,0.053848070468569084,0.053221569950194489
19th St/Oakland,2021-11-01,37.808488,-122.268641,70559,71118,-0.018691848740664506,-0.030812630316575586
19th St/Oakland,2021-12-01,37.808488,-122.268641,63158,64905,-0.10489094233194915,-0.087361849320847049
24th St/Mission,2020-01-01,37.752227,-122.418455,296940,306711,,
24th St/Mission,2020-02-01,37.752227,-122.418455,286571,295829,-0.034919512359399205,-0.035479653484876646
24th St/Mission,2020-03-01,37.752227,-122.418455,132758,137086,-0.53673609681370416,-0.53660391645173389
24th St/Mission,2020-04-01,37.752227,-122.418455,23064,22874,-0.8262703565886802,-0.83314123980566945
24th St/Mission,2020-05-01,37.752227,-122.418455,27711,27046,0.2014828303850156,0.18239048701582583
24th St/Mission,2020-06-01,37.752227,-122.418455,39021,38930,0.40814117137598788,0.43939954152185168
24th St/Mission,2020-07-01,37.752227,-122.418455,42451,42151,0.087901386432946357,0.082738248137683018
24th St/Mission,2020-08-01,37.752227,-122.418455,42039,41066,-0.0097053072954700718,-0.025740789067875022
24th St/Mission,2020-09-01,37.752227,-122.418455,44516,44085,0.058921477675491808,0.073515803827984227
24th St/Mission,2020-10-01,37.752227,-122.418455,52579,51871,0.18112588732141252,0.17661336055347623
24th St/Mission,2020-11-01,37.752227,-122.418455,47170,46201,-0.10287377089712622,-0.1093096335139095
24th St/Mission,2020-12-01,37.752227,-122.418455,43037,43046,-0.0876192495230019,-0.0682885651825718
24th St/Mission,2021-01-01,37.752227,-122.418455,39824,38733,-0.074656690754467084,-0.10019514008270222
24th St/Mission,2021-02-01,37.752227,-122.418455,43021,41733,0.080278224186420249,0.077453334366044457
24th St/Mission,2021-03-01,37.752227,-122.418455,54246,52295,0.26091908602775388,0.25308508853904582
24th St/Mission,2021-04-01,37.752227,-122.418455,59292,56514,0.093020683552704347,0.0806769289607037
24th St/Mission,2021-05-01,37.752227,-122.418455,63866,65325,0.077143628145449644,0.15590827051704004
24th St/Mission,2021-06-01,37.752227,-122.418455,75953,75012,0.18925562897316256,0.14828932261768082
24th St/Mission,2021-07-01,37.752227,-122.418455,82936,82209,0.091938435611496588,0.095944648856183
24th St/Mission,2021-08-01,37.752227,-122.418455,90199,89920,0.087573550689688431,0.093797516087046437
24th St/Mission,2021-09-01,37.752227,-122.418455,100467,100023,0.11383718223040167,0.11235542704626335
24th St/Mission,2021-10-01,37.752227,-122.418455,107578,106352,0.0707794599221635,0.063275446647271125
24th St/Mission,2021-11-01,37.752227,-122.418455,103956,103518,-0.033668593950435963,-0.026647359711147886
24th St/Mission,2021-12-01,37.752227,-122.418455,99220,99308,-0.045557735965216055,-0.040669255588400087
Antioch,2020-01-01,37.995388,-121.78042,64516,67114,,
Antioch,2020-02-01,37.995388,-121.78042,61167,63527,-0.051909603819207638,-0.053446374824924758
Antioch,2020-03-01,37.995388,-121.78042,34237,36404,-0.44027008027204212,-0.42695231948620271
Antioch,2020-04-01,37.995388,-121.78042,8462,8714,-0.75284049420217891,-0.76063069992308541
Antioch,2020-05-01,37.995388,-121.78042,10115,9857,0.19534389033325456,0.13116823502409916
Antioch,2020-06-01,37.995388,-121.78042,13303,13301,0.3151754819574889,0.34939636806330526
Antioch,2020-07-01,37.995388,-121.78042,14100,14931,0.059911298203412761,0.12254717690399218
Antioch,2020-08-01,37.995388,-121.78042,14717,14758,0.043758865248226947,-0.011586631839796397
Antioch,2020-09-01,37.995388,-121.78042,16361,16072,0.11170754909288577,0.089036454804174
Antioch,2020-10-01,37.995388,-121.78042,18333,18054,0.12053052991870912,0.12332005973120956
Antioch,2020-11-01,37.995388,-121.78042,15462,15923,-0.15660284732449681,-0.11803478453528304
Antioch,2020-12-01,37.995388,-121.78042,14710,15068,-0.048635364118484029,-0.053695911574452047
Antioch,2021-01-01,37.995388,-121.78042,12481,13886,-0.15152957171991843,-0.078444385452614812
Antioch,2021-02-01,37.995388,-121.78042,15052,14934,0.20599310952648026,0.075471698113207544
Antioch,2021-03-01,37.995388,-121.78042,18484,18487,0.22800956683497209,0.23791348600508905
Antioch,2021-04-01,37.995388,-121.78042,20599,19958,0.11442328500324606,0.079569427165034887
Antioch,2021-05-01,37.995388,-121.78042,21981,20758,0.067090635467741147,0.04008417677121956
Antioch,2021-06-01,37.995388,-121.78042,25104,24240,0.1420772485328238,0.16774255708642452
Antioch,2021-07-01,37.995388,-121.78042,27371,25931,0.090304333970681966,0.069760726072607263
Antioch,2021-08-01,37.995388,-121.78042,29629,28781,0.082496072485477329,0.10990706104662373
Antioch,2021-09-01,37.995388,-121.78042,33332,32440,0.12497890580174829,0.12713248323546783
Antioch,2021-10-01,37.995388,-121.78042,31370,33094,-0.058862354494179765,0.020160295930949444
Antioch,2021-11-01,37.995388,-121.78042,31812,32995,0.014089894803952821,-0.0029914788179126127
Antioch,2021-12-01,37.995388,-121.78042,31424,30598,-0.012196655350182321,-0.07264737081375966
Ashby,2020-01-01,37.85257,-122.269981,116328,119576,,
Ashby,2020-02-01,37.85257,-122.269981,111543,116041,-0.041133690942851249,-0.029562788519435338
Ashby,2020-03-01,37.85257,-122.269981,49538,50987,-0.55588427781214422,-0.56061219741298329
Ashby,2020-04-01,37.85257,-122.269981,7984,8157,-0.83883079656021642,-0.84001804381509015
Ashby,2020-05-01,37.85257,-122.269981,8867,8953,0.11059619238476955,0.09758489640799313
Ashby,2020-06-01,37.85257,-122.269981,12611,12655,0.42223976542235253,0.41349268401653078
Ashby,2020-07-01,37.85257,-122.269981,13725,13795,0.088335580049163434,0.0900829711576452
Ashby,2020-08-01,37.85257,-122.269981,13464,13428,-0.019016393442622952,-0.026603841971728888
Ashby,2020-09-01,37.85257,-122.269981,13234,13629,-0.017082590612002378,0.014968722073279714
Ashby,2020-10-01,37.85257,-122.269981,15099,15605,0.1409248904337313,0.14498495854428059
Ashby,2020-11-01,37.85257,-122.269981,13841,14219,-0.083316775945426844,-0.088817686638897789
Ashby,2020-12-01,37.85257,-122.269981,12645,12893,-0.086409941478216887,-0.093255503199943732
Ashby,2021-01-01,37.85257,-122.269981,12202,12117,-0.035033610122578093,-0.060187698751260371
Ashby,2021-02-01,37.85257,-122.269981,12696,12954,0.04048516636616948,0.069076504085169591
Ashby,2021-03-01,37.85257,-122.269981,16222,16316,0.27772526780088219,0.259533734753744
Ashby,2021-04-01,37.85257,-122.269981,17965,17833,0.10744667735174454,0.092976219661681792
Ashby,2021-05-01,37.85257,-122.269981,20117,21136,0.11978847759532424,0.1852184152974822
Ashby,2021-06-01,37.85257,-122.269981,23724,24974,0.17930108863150568,0.18158591975775928
Ashby,2021-07-01,37.85257,-122.269981,25949,27304,0.093786882481874889,0.093297028910066471
Ashby,2021-08-01,37.85257,-122.269981,29571,30485,0.13958148676249565,0.11650307647231174
Ashby,2021-09-01,37.85257,-122.269981,32883,34265,0.11200162321193061,0.12399540757749714
Ashby,2021-10-01,37.85257,-122.269981,34628,36405,0.053066934282151874,0.062454399533051215
Ashby,2021-11-01,37.85257,-122.269981,32730,34134,-0.054811135497285432,-0.062381540997115778
Ashby,2021-12-01,37.85257,-122.269981,29762,31871,-0.090681332111212959,-0.066297533251303692
Balboa Park,2020-01-01,37.721346,-122.447574,236204,263201,,
Balboa Park,2020-02-01,37.721346,-122.447574,228768,257371,-0.03148126196000068,-0.02215037176910422
Balboa Park,2020-03-01,37.721346,-122.447574,115250,128549,-0.49621450552524826,-0.50053036278368579
Balboa Park,2020-04-01,37.721346,-122.447574,19406,20565,-0.83161822125813445,-0.84002209274284512
Balboa Park,2020-05-01,37.721346,-122.447574,23270,25346,0.19911367618262393,0.23248237296377341
Balboa Park,2020-06-01,37.721346,-122.447574,33374,35653,0.43420713364847441,0.40665193718930009
Balboa Park,2020-07-01,37.721346,-122.447574,38042,40942,0.13986935938155451,0.14834656270159594
Balboa Park,2020-08-01,37.721346,-122.447574,36977,39468,-0.027995373534514485,-0.036002149382052658
Balboa Park,2020-09-01,37.721346,-122.447574,38815,41617,0.049706574357032747,0.054449174014391408
Balboa Park,2020-10-01,37.721346,-122.447574,43597,47249,0.1231997938941131,0.13532931254054834
Balboa Park,2020-11-01,37.721346,-122.447574,39766,43112,-0.087873018785696269,-0.0875574086224047
Balboa Park,2020-12-01,37.721346,-122.447574,37552,39712,-0.055675702861741186,-0.078864353312302835
Balboa Park,2021-01-01,37.721346,-122.447574,34783,36653,-0.073737750319556886,-0.077029613215149076
Balboa Park,2021-02-01,37.721346,-122.447574,35589,38457,0.023172239312307736,0.049218345019507267
Balboa Park,2021-03-01,37.721346,-122.447574,43973,47480,0.23557840905897889,0.23462568583092805
Balboa Park,2021-04-01,37.721346,-122.447574,45918,49569,0.044231687626498081,0.043997472620050548
Balboa Park,2021-05-01,37.721346,-122.447574,48239,52304,0.050546626595234984,0.055175613790877362
Balboa Park,2021-06-01,37.721346,-122.447574,53016,58510,0.099027757623499663,0.11865249311716121
Balboa Park,2021-07-01,37.721346,-122.447574,56143,62477,0.058982194054625021,0.067800376004101867
Balboa Park,2021-08-01,37.721346,-122.447574,65332,70253,0.16367133925867874,0.12446180194311507
Balboa Park,2021-09-01,37.721346,-122.447574,72149,78244,0.10434396620339191,0.11374603219791325
Balboa Park,2021-10-01,37.721346,-122.447574,72494,79294,0.0047817710571179091,0.013419559327232759
Balboa Park,2021-11-01,37.721346,-122.447574,71851,78591,-0.0088696995613430085,-0.0088657401568845058
Balboa Park,2021-12-01,37.721346,-122.447574,67601,75598,-0.059150185801171873,-0.038083241083584636
Bay Fair,2020-01-01,37.696911,-122.126446,124581,125724,,
Bay Fair,2020-02-01,37.696911,-122.126446,119927,120657,-0.037357221406153426,-0.040302567528872769
Bay Fair,2020-03-01,37.696911,-122.126446,64801,64785,-0.45966296163499465,-0.46306472065441706
Bay Fair,2020-04-01,37.696911,-122.126446,15906,15860,-0.75454082498726871,-0.75519024465539863
Bay Fair,2020-05-01,37.696911,-122.126446,19359,19023,0.21708789136175027,0.19943253467843633
Bay Fair,2020-06-01,37.696911,-122.126446,24048,23723,0.24221292422129242,0.24706933711822532
Bay Fair,2020-07-01,37.696911,-122.126446,28462,27464,0.18354956753160345,0.15769506386207477
Bay Fair,2020-08-01,37.696911,-122.126446,28942,27802,0.016864591385004568,0.012307020099038741
Bay Fair,2020-09-01,37.696911,-122.126446,30306,29136,0.047128740239098889,0.047982159556866411
Bay Fair,2020-10-01,37.696911,-122.126446,32413,31802,0.069524186629710286,0.091501922020867654
Bay Fair,2020-11-01,37.696911,-122.126446,29103,28369,-0.1021195199457008,-0.10794918558581221
Bay Fair,2020-12-01,37.696911,-122.126446,27873,27429,-0.042263684156272546,-0.033134759772991643
Bay Fair,2021-01-01,37.696911,-122.126446,25529,24656,-0.084095719872277833,-0.10109737868679135
Bay Fair,2021-02-01,37.696911,-122.126446,26504,25874,0.0381918602373771,0.049399740428293315
Bay Fair,2021-03-01,37.696911,-122.126446,31867,31026,0.20234681557500755,0.19911880652392364
Bay Fair,2021-04-01,37.696911,-122.126446,33573,32480,0.053535004863965861,0.046863920582737056
Bay Fair,2021-05-01,37.696911,-122.126446,34271,32852,0.020790516188603936,0.01145320197044335
Bay Fair,2021-06-01,37.696911,-122.126446,38079,37029,0.11111435324326691,0.12714598806769756
Bay Fair,2021-07-01,37.696911,-122.126446,41226,39525,0.0826439769951942,0.067406627238110667
Bay Fair,2021-08-01,37.696911,-122.126446,44447,42623,0.07813030611749866,0.078380771663504115
Bay Fair,2021-09-01,37.696911,-122.126446,47314,45913,0.064503791032015659,0.077188372474954831
Bay Fair,2021-10-01,37.696911,-122.126446,49768,47792,0.05186625523100985,0.04092522814889029
Bay Fair,2021-11-01,37.696911,-122.126446,47453,45780,-0.046515833467288215,-0.042099096083026449
Bay Fair,2021-12-01,37.696911,-122.126446,46365,44823,-0.022927949760815965,-0.0209043250327654
Berryessa/North San Jose,2020-01-01,37.368473,-121.874681,0,0,,
Berryessa/North San Jose,2020-02-01,37.368473,-121.874681,0,0,,
Berryessa/North San Jose,2020-03-01,37.368473,-121.874681,0,0,,
Berryessa/North San Jose,2020-04-01,37.368473,-121.874681,0,0,,
Berryessa/North San Jose,2020-05-01,37.368473,-121.874681,0,0,,
Berryessa/North San Jose,2020-06-01,37.368473,-121.874681,4821,4503,,
Berryessa/North San Jose,2020-07-01,37.368473,-121.874681,7219,6497,0.497407176934246,0.44281590051077058
Berryessa/North San Jose,2020-08-01,37.368473,-121.874681,6822,6345,-0.054993766449646764,-0.023395413267661997
Berryessa/North San Jose,2020-09-01,37.368473,-121.874681,6990,6410,0.024626209322779244,0.01024428684003152
Berryessa/North San Jose,2020-10-01,37.368473,-121.874681,8360,7792,0.19599427753934193,0.215600624024961
Berryessa/North San Jose,2020-11-01,37.368473,-121.874681,7257,6752,-0.13193779904306219,-0.13347022587268995
Berryessa/North San Jose,2020-12-01,37.368473,-121.874681,6122,5701,-0.15640071654953838,-0.15565758293838863
Berryessa/North San Jose,2021-01-01,37.368473,-121.874681,5765,5433,-0.058314276380267885,-0.047009296614629013
Berryessa/North San Jose,2021-02-01,37.368473,-121.874681,6285,5899,0.090199479618386813,0.085772133259709185
Berryessa/North San Jose,2021-03-01,37.368473,-121.874681,7891,7300,0.25552903739061256,0.23749788099677913
Berryessa/North San Jose,2021-04-01,37.368473,-121.874681,9100,8366,0.15321252059308071,0.14602739726027397
Berryessa/North San Jose,2021-05-01,37.368473,-121.874681,9983,9369,0.09703296703296703,0.11989003107817356
Berryessa/North San Jose,2021-06-01,37.368473,-121.874681,11882,11346,0.19022337974556747,0.21101504963176432
Berryessa/North San Jose,2021-07-01,37.368473,-121.874681,14337,13509,0.20661504797172192,0.19063987308302485
Berryessa/North San Jose,2021-08-01,37.368473,-121.874681,18196,17361,0.26916370230871173,0.285143237841439
Berryessa/North San Jose,2021-09-01,37.368473,-121.874681,21252,20065,0.16794899978017147,0.15575139680893957
Berryessa/North San Jose,2021-10-01,37.368473,-121.874681,20860,19805,-0.01844532279314888,-0.012957886867680041
Berryessa/North San Jose,2021-11-01,37.368473,-121.874681,21097,19866,0.011361457334611698,0.0030800302953799545
Berryessa/North San Jose,2021-12-01,37.368473,-121.874681,17689,16597,-0.16153955538702186,-0.16455250176180408
Castro Valley,2020-01-01,37.690743,-122.075594,62671,64207,,
Castro Valley,2020-02-01,37.690743,-122.075594,60540,60937,-0.03400296787988065,-0.050929026430140016
Castro Valley,2020-03-01,37.690743,-122.075594,28558,28428,-0.52827882391807068,-0.53348540295715252
Castro Valley,2020-04-01,37.690743,-122.075594,4747,4744,-0.83377687513131171,-0.83312227381454906
Castro Valley,2020-05-01,37.690743,-122.075594,5572,5624,0.17379397514219508,0.18549747048903878
Castro Valley,2020-06-01,37.690743,-122.075594,7709,7613,0.38352476669059582,0.35366287339971553
Castro Valley,2020-07-01,37.690743,-122.075594,8549,9162,0.10896354909845635,0.20346775252856955
Castro Valley,2020-08-01,37.690743,-122.075594,8208,8371,-0.039887706164463681,-0.0863348613839773
Castro Valley,2020-09-01,37.690743,-122.075594,8690,8735,0.058723196881091615,0.043483454784374626
Castro Valley,2020-10-01,37.690743,-122.075594,9446,9710,0.086996547756041431,0.11161991986262164
Castro Valley,2020-11-01,37.690743,-122.075594,8373,8645,-0.11359305526148634,-0.10968074150360453
Castro Valley,2020-12-01,37.690743,-122.075594,7954,8098,-0.050041801027110949,-0.063273568536726429
Castro Valley,2021-01-01,37.690743,-122.075594,7453,7459,-0.062987176263515215,-0.078908372437638929
Castro Valley,2021-02-01,37.690743,-122.075594,7599,7750,0.019589427076345096,0.039013272556642983
Castro Valley,2021-03-01,37.690743,-122.075594,9853,9522,0.2966179760494802,0.22864516129032258
Castro Valley,2021-04-01,37.690743,-122.075594,10759,10240,0.091951689840657672,0.0754043268220962
Castro Valley,2021-05-01,37.690743,-122.075594,11930,11456,0.10883911144158379,0.11875
Castro Valley,2021-06-01,37.690743,-122.075594,13495,13470,0.13118189438390612,0.17580307262569833
Castro Valley,2021-07-01,37.690743,-122.075594,14984,15180,0.11033716191181919,0.12694877505567928
Castro Valley,2021-08-01,37.690743,-122.075594,17197,16693,0.1476908702616124,0.09967061923583663
Castro Valley,2021-09-01,37.690743,-122.075594,18184,18004,0.057393731464790369,0.078535913257053849
Castro Valley,2021-10-01,37.690743,-122.075594,19285,19070,0.060547734271887373,0.059209064652299491
Castro Valley,2021-11-01,37.690743,-122.075594,19084,18671,-0.010422608244749805,-0.020922915574200316
Castro Valley,2021-12-01,37.690743,-122.075594,18833,18755,-0.01315237895619367,0.0044989555995929515
Civic Center/UN Plaza,2020-01-01,37.779389,-122.413923,531561,571848,,
Civic Center/UN Plaza,2020-02-01,37.779389,-122.413923,505979,550548,-0.048126179309618274,-0.037247660217400426
Civic Center/UN Plaza,2020-03-01,37.779389,-122.413923,236673,262439,-0.53224738576106911,-0.52331313527612489
Civic Center/UN Plaza,2020-04-01,37.779389,-122.413923,46000,49342,-0.80563900402665278,-0.81198678550063064
Civic Center/UN Plaza,2020-05-01,37.779389,-122.413923,49767,54046,0.081891304347826085,0.095334603380487215
Civic Center/UN Plaza,2020-06-01,37.779389,-122.413923,65832,72666,0.32280426788835975,0.34452133367871812
Civic Center/UN Plaza,2020-07-01,37.779389,-122.413923,72228,76051,0.0971563981042654,0.046582996174276831
Civic Center/UN Plaza,2020-08-01,37.779389,-122.413923,69702,75877,-0.03497258680843994,-0.002287938357155067
Civic Center/UN Plaza,2020-09-01,37.779389,-122.413923,73238,78905,0.050730251642707523,0.039906691092162314
Civic Center/UN Plaza,2020-10-01,37.779389,-122.413923,83868,88884,0.14514323165569787,0.1264685381154553
Civic Center/UN Plaza,2020-11-01,37.779389,-122.413923,72570,77532,-0.1347116897982544,-0.127717024436344
Civic Center/UN Plaza,2020-12-01,37.779389,-122.413923,66216,71648,-0.087556841670111615,-0.075891244905329419
Civic Center/UN Plaza,2021-01-01,37.779389,-122.413923,61280,66608,-0.074543916878095931,-0.070343903528360882
Civic Center/UN Plaza,2021-02-01,37.779389,-122.413923,63907,69699,0.042868798955613574,0.046405837136680277
Civic Center/UN Plaza,2021-03-01,37.779389,-122.413923,81687,86112,0.27821678376390691,0.23548400981362716
Civic Center/UN Plaza,2021-04-01,37.779389,-122.413923,86366,89472,0.057279616095584365,0.03901895206243032
Civic Center/UN Plaza,2021-05-01,37.779389,-122.413923,92210,98689,0.0676655165227057,0.10301546852646638
Civic Center/UN Plaza,2021-06-01,37.779389,-122.413923,112466,119464,0.21967248671510683,0.21050978325851918
Civic Center/UN Plaza,2021-07-01,37.779389,-122.413923,123537,130298,0.098438639233190475,0.09068840822339784
Civic Center/UN Plaza,2021-08-01,37.779389,-122.413923,140210,148182,0.1349636141398933,0.13725460099157316
Civic Center/UN Plaza,2021-09-01,37.779389,-122.413923,155107,163472,0.10624777120034234,0.10318392247371476
Civic Center/UN Plaza,2021-10-01,37.779389,-122.413923,163358,167544,0.053195535984836277,0.024909464617793874
Civic Center/UN Plaza,2021-11-01,37.779389,-122.413923,164111,173135,0.0046095079518603315,0.033370338537936306
Civic Center/UN Plaza,2021-12-01,37.779389,-122.413923,153566,159498,-0.064255290626466233,-0.078765125480116674
Coliseum,2020-01-01,37.753684,-122.196846,103570,106255,,
Coliseum,2020-02-01,37.753684,-122.196846,113269,114356,0.093646808921502372,0.07624111806503224
Coliseum,2020-03-01,37.753684,-122.196846,63464,64188,-0.439705479875341,-0.43870019937738292
Coliseum,2020-04-01,37.753684,-122.196846,20872,20597,-0.67112063532081179,-0.67911447622608589
Coliseum,2020-05-01,37.753684,-122.196846,23736,23727,0.13721732464545802,0.15196387823469437
Coliseum,2020-06-01,37.753684,-122.196846,28712,28898,0.20963936636332997,0.21793737092763518
Coliseum,2020-07-01,37.753684,-122.196846,31276,31329,0.0893006408470326,0.084123468752162783
Coliseum,2020-08-01,37.753684,-122.196846,29419,30249,-0.059374600332523342,-0.034472852628555012
Coliseum,2020-09-01,37.753684,-122.196846,29952,30734,0.018117543084401236,0.016033587887202883
Coliseum,2020-10-01,37.753684,-122.196846,33503,34784,0.11855635683760683,0.13177588338647753
Coliseum,2020-11-01,37.753684,-122.196846,29786,30823,-0.1109452884816285,-0.11387419503219871
Coliseum,2020-12-01,37.753684,-122.196846,28596,29462,-0.039951655139998654,-0.044155338545891057
Coliseum,2021-01-01,37.753684,-122.196846,25838,26254,-0.096447055532242268,-0.10888602267327405
Coliseum,2021-02-01,37.753684,-122.196846,27562,28191,0.066723430606084058,0.0737792336405881
